,Brand,Screen_Size(inches),SR_Height,SR_Width,Pixel_Density,Weight(gr),Thickness(mm),Battery_Capacity(mAh),Processor_Clock_Speed,Price_Sale
2198,Xiaomi,4.545697700101925,3742,837,195,190.54199581581645,11.53549629638374,3412,1.276091391154734,1107.0062632471618
2199,Samsung,4.564190217812459,2881,2831,477,279.99698861136613,8.712205454336326,5376,2.90530008405971,476.30191281351404
2200,Samsung,6.7197723817894275,2820,1916,194,219.4246907937013,9.617611169864826,3689,2.9441169359973633,1077.125553898561
2201,Samsung,4.6876977568944,3595,1303,487,170.4626211848795,10.751042090041999,3734,2.6010342145674965,465.418451294271
2202,Samsung,6.367930862053388,1651,2701,540,142.50494198452273,8.373008643286132,2329,1.0010148174403959,917.200863847523
2203,Xiaomi,4.031550921698008,1730,2700,482,109.70336961973477,11.850319426139247,5095,1.1239981479423837,741.9155878170488
2204,Xiaomi,4.3495383621990085,3838,2922,485,209.86390452024114,5.431838478439685,2104,2.5683648328496664,728.9677711576974
2205,OnePlus,6.095133987344115,3095,1285,278,245.68933461841945,9.605787869051248,5444,2.483174237136822,1023.3276787351758
2206,Xiaomi,4.474005459872486,2152,1992,194,199.1784655355539,9.31932587975561,2047,1.0564131276178823,797.6978548046116
2207,Samsung,4.8717910153887685,3558,1693,307,159.1053836163973,7.954008460838503,2787,1.7585577739908325,1169.2924368348608
2208,Samsung,5.071803043510193,1524,1463,218,112.11316054417244,5.128743980626647,4180,1.0972872771520175,1253.3032063557944
2209,Samsung,7.217324275032386,2648,753,257,200.58311614039178,11.98176170607071,3406,2.4857890428691753,517.2949993127894
2210,Xiaomi,4.693953867014224,3721,1529,577,214.44150217131988,5.970340277352355,5789,2.122398386808685,971.0164399563221
2211,Xiaomi,4.883299242287629,2110,1100,458,116.29630769877414,8.518864318780397,4347,1.2957584597154144,1030.4295340289164
2212,OnePlus,4.791955112867129,1822,3065,572,259.0423612695275,10.136752252848094,5276,2.405063833966776,866.6166466270804
2213,Xiaomi,5.160696657615483,1777,1767,349,277.1776207121835,5.408408177049785,2133,2.617766285350904,461.8603283400836
2214,Samsung,6.96884463985964,2015,1408,211,223.6621222020524,11.91204841860542,3137,1.8514810933548165,515.1833535623019
2215,Samsung,5.2031877413061265,2564,1385,184,239.7807977075729,7.420000980943737,3994,3.3883005518946527,637.3637874097881
2216,Samsung,5.917384893917116,3418,1803,531,206.86756478369077,11.960663014444997,3912,1.046932692294694,708.4638645127892
2217,Samsung,5.3143198080746386,3256,1906,165,250.48469360031513,6.537046486465294,5784,3.245790706751968,579.9980552274017
2218,OnePlus,6.6456090626817375,2455,2123,399,196.0047289661299,7.669627357336705,4314,3.2321962536797075,802.4128319211211
2219,Samsung,6.644706695616085,3229,1351,460,232.37912613889856,6.739744429975829,2277,2.6841830692411977,877.067032498614
2220,Samsung,7.036494188750964,1636,2694,425,296.8065439063985,5.548601992990007,5611,1.5079378460493347,726.5345977095424
2221,Samsung,4.628761157450057,1828,2201,443,100.71253254935417,6.678747534065815,4928,1.243933158293421,866.6931738179858
2222,Samsung,5.87690024165724,3468,2704,203,235.5757970671026,9.620139170165235,3650,2.4796903402961723,1077.7844758522901
2223,OnePlus,5.955056808275369,3312,2624,177,112.56227672135408,7.9310345996553915,3592,3.244698914421252,650.5877710972034
2224,Xiaomi,4.901903867315077,1989,1502,173,288.52946603101304,5.426925379351427,3976,1.8182127523105278,455.63355037546506
2225,Xiaomi,5.064168084346877,1778,2339,553,114.8865791014624,10.305812383464772,3287,2.2923349927730445,1160.0488251529396
2226,Xiaomi,4.875146607138377,3023,985,160,137.41282631734805,7.290778799627641,2999,2.678193463931572,1273.2310745335308
2227,Xiaomi,5.515473153367773,2767,2703,447,100.36959167506436,6.147690729700145,5195,3.1214135791718434,1240.2624149164003
2228,Samsung,6.792853448103326,2885,3052,569,285.5353812719011,10.298915927244824,4768,1.027333151591435,487.6410868666417
2229,Samsung,4.717328223722155,2250,3014,494,184.38675303668185,7.284933144657454,4055,1.3298663274293023,1190.5462925973388
2230,Xiaomi,6.033450102388751,2252,2661,464,148.5426602455739,9.679832780460561,3895,3.290374976951113,913.6661255962115
2231,Samsung,4.35486067937756,2131,1034,524,290.3991714895402,8.680020147769596,5746,2.1817912017003853,953.5398267352989
2232,Samsung,6.935966102012948,1548,1345,260,273.05312986582436,5.58872279620051,5391,2.2306700508687447,645.1007574737891
2233,Samsung,4.613929669476261,1339,1510,320,127.00143817547931,6.404644592314519,4394,1.1577606268596337,956.5610223343657
2234,Xiaomi,4.858833652091967,2884,1680,211,236.75968703135,8.106721901124557,2166,2.4072057735978496,1012.0422621536874
2235,OnePlus,6.461534130886132,2477,889,407,237.72116470183462,9.72379233317824,5233,1.5206228110116853,1169.9033966682314
2236,Xiaomi,5.2745831943688515,1874,2600,387,126.5060058437105,11.887143061492626,2230,2.340649187299434,445.3383162423903
2237,Xiaomi,4.492581486948077,1413,1620,433,239.20504211291816,9.027011195320155,4960,1.4826037805085728,1005.7183934002406
2238,OnePlus,5.766948946951562,2661,1545,324,256.78085280581286,9.174851988786763,5160,3.330915977979568,1064.8324513892903
2239,Xiaomi,5.677390665211449,2537,2572,464,242.68886232085993,9.564467867779545,3037,2.9005459135955194,1248.8660150723806
2240,Samsung,4.435882456244043,3134,1450,387,245.87024757442322,6.521543756894728,4524,2.7602535231716203,650.5423978926467
2241,Xiaomi,5.433179524409374,1860,1805,273,240.9122881931309,11.8621448193926,3444,1.4660913909273532,982.7294893714044
2242,Samsung,4.451870376208994,3600,950,198,124.10111329703173,8.56512705557006,2364,2.2267668578774,553.9165277128241
2243,Samsung,5.803464719109771,1872,1470,276,138.66961089260593,6.969257348621763,4261,2.6370831010749898,1177.7135901182492
2244,Samsung,6.642078773336016,2038,2241,560,290.6783558951896,7.638450756989097,3672,2.1319611770718208,935.328055755734
2245,Xiaomi,5.491084896054449,1658,830,338,279.32722210058796,10.436565204071684,4748,3.2274605081711045,1218.2233685501742
2246,Xiaomi,7.243332877017554,1321,1273,185,111.08560420676498,9.218623278732471,3363,2.651714333525326,1081.7873852084838
2247,Samsung,4.463207045900811,3811,2331,359,128.81775933787253,10.78168278767496,4408,3.4692656530645056,1250.8826022983712
2248,OnePlus,5.352591482778123,1735,2149,367,142.67593483972132,10.556063265682095,5842,1.4059653522430942,977.419023287915
2249,OnePlus,7.247658337236871,3281,2988,302,138.10982348408072,7.223162803913202,4614,1.4015184188894063,539.3268250745223
2250,Samsung,5.412820859654112,1961,827,415,248.83102464049372,9.283180013893393,4493,1.5178994264363097,477.4684781240063
2251,OnePlus,5.4609451036212775,3116,2407,592,182.71488450497418,10.1672967504248,4760,1.119910976878371,546.8991829945711
2252,Samsung,7.216739463584192,2686,2934,247,102.88275078166207,10.143309751546175,4380,1.5942665789419377,1019.3399988903972
2253,Samsung,5.41597797579612,1361,1164,215,138.21667638620988,10.46102044328443,2206,1.0824526264814573,1167.713735185049
2254,OnePlus,4.022796595876588,1750,769,553,198.64287431681163,8.996093847381317,3896,1.2521462823835339,815.6487806351248
2255,OnePlus,4.695161113710679,1566,2174,203,132.3252937706592,10.950323902624742,4207,2.920770460736119,1113.9246091054156
2256,Samsung,5.5990060132494754,2716,757,436,273.7745143025477,11.402202046972523,3075,1.780464879268192,1041.0544316231376
2257,Samsung,5.918988616443179,2098,2471,418,257.4786559905963,11.226600265300947,5585,1.4237262403054511,1235.1830331760743
2258,Samsung,6.660456593863604,2179,1055,451,157.79460489183307,11.691692839867974,4118,1.9974661690200024,967.405658662481
2259,Samsung,5.697614027572227,1329,1363,538,273.39465523419074,6.9509262917841,2717,1.6187506613269722,1033.575104606211
2260,Samsung,7.5163745115134155,2603,2239,220,189.74678467815386,10.802217891947915,3785,1.9670427460556308,839.0192455927338
2261,Xiaomi,4.865530352149968,1501,2383,326,243.98774186536198,6.364074381045595,2330,1.1715484948966728,1290.0834204381206
2262,Samsung,6.483007444035943,1293,949,390,130.75923233426107,10.711754618164672,3443,1.9914066778310477,468.6362063385888
2263,Samsung,6.52187090914921,2779,2753,521,212.4227953063541,10.22194455899329,3826,3.199721528997656,794.477463732799
2264,OnePlus,4.876901149153257,2850,1286,474,136.490880441918,5.939009698655536,4550,1.8967073945465813,613.0947955952049
2265,OnePlus,6.388018479326867,3462,1573,411,223.90755931938128,5.116975772155534,2920,1.9614389920057829,839.2708395312202
2266,OnePlus,7.012214935760808,3491,2398,506,112.79816891306416,7.484983920034008,2116,1.4857124991037516,587.8323001609365
2267,Samsung,4.886473582938019,1990,1768,197,152.61299130106,9.712319339230348,2928,2.7390049317902627,970.102096310523
2268,OnePlus,5.672055812865136,1582,2367,271,268.47211147090695,11.755458356310752,3313,3.064147486334849,1020.5049737172321
2269,Xiaomi,5.960657791437418,3717,1676,512,197.40316094693804,9.422167013912532,4674,2.4006143917781526,932.2407719717644
2270,OnePlus,5.066875337087579,3369,3104,270,261.70872729401907,7.064173412744834,4715,1.8514355951333714,1222.581462540662
2271,OnePlus,6.633477834895358,2282,2578,588,251.5949219681384,7.305448426879963,5431,3.1741096898921977,1124.1403881051
2272,Xiaomi,4.948075853925887,1718,2536,592,169.14998353523086,9.665004700386424,4422,1.9542473376806022,654.8115039867076
2273,Xiaomi,5.835180649669498,3520,1582,453,284.69309247253847,6.32902395095588,4998,1.798771003804501,853.7460764636153
2274,Xiaomi,4.1183039929843686,2406,2687,563,181.9788134870717,10.669693287614855,3895,3.3555041949035003,746.168587039795
2275,OnePlus,4.9876472710522,2934,2702,318,266.2867892211015,9.743326226378885,4803,3.3641515066414795,603.7103797039815
2276,Xiaomi,7.24557788927174,1330,2625,329,146.03800687853573,6.2882211121661555,3209,1.283380336749409,448.1840701944484
2277,OnePlus,5.142540738687078,1972,2734,434,136.08417749081974,7.370874405350019,5009,2.1804095508657686,807.9781807913737
2278,Samsung,5.284005468313896,3554,1053,380,164.11269440506226,8.647175421244468,2821,2.091052380923851,1181.877315800304
2279,Xiaomi,5.94287770149625,2406,2220,471,164.29556115248212,7.779191499788798,5458,2.7416305928351665,833.5808975446956
2280,OnePlus,5.613173437610684,3792,1002,163,110.62132600995676,10.60119873421296,5041,1.6683774070098254,1039.5608293553337
2281,Xiaomi,6.940567934770806,2402,2439,403,131.32590705658725,6.118270203128915,2091,3.1352866420288756,791.4605881120035
2282,OnePlus,4.968643360300038,2372,2705,577,150.02285027110844,9.581549180048054,4749,2.5663569582616788,888.7200675458807
2283,OnePlus,4.197581673480043,1446,1509,598,290.7801987917104,9.115172892121938,5200,2.903574798942347,536.7120831958304
2284,OnePlus,5.328073413052902,3461,1469,151,293.2286796809642,6.182832988626999,2792,1.9299066799887754,451.79837378775085
2285,OnePlus,6.386911925227185,2439,2993,153,277.2661377426604,10.446514822772015,3117,2.919694199578994,884.5626273281059
2286,Samsung,5.043476545731962,3310,2261,270,126.4037891211353,10.711799014857561,4712,1.1428809626759953,413.9856061967426
2287,Samsung,4.933930000172413,2063,838,534,253.0588909863013,6.959713773243649,2726,1.151059326397247,885.5197866061251
2288,Xiaomi,4.326802299920653,3388,2495,498,293.7050622207698,10.882354626651454,3516,2.8711225321955474,513.4717910039142
2289,Xiaomi,6.274117294818506,2321,2848,329,258.2552056142447,11.195722457109074,2161,1.0535723164045177,761.919420330456
2290,Samsung,6.627564898379079,2690,1254,366,207.37718756139992,8.917516609251697,3052,2.774013603360509,929.5974923693859
2291,Samsung,4.805328826727234,1725,2338,595,136.76957925152476,5.651264917629183,5139,3.119363435999016,451.76844037388577
2292,Xiaomi,4.527623223113701,1862,2941,479,202.93420641334444,5.084208950988231,3005,1.4185894798884928,563.6973145379599
2293,Samsung,5.870918234952718,3118,3160,582,265.10419875545574,8.483619435474953,5472,2.380929478306504,678.6105317738176
2294,OnePlus,4.60743241305345,3224,2290,397,227.02037752994283,11.579219735046323,4340,1.7789737302966502,416.38657417224715
2295,OnePlus,5.1696413806912345,1861,2715,462,169.62137180157055,11.387367965779955,3734,2.764270076729561,401.9540097207378
2296,Xiaomi,7.4631834890260045,2081,2851,330,242.6537841228157,6.207533237883999,3723,2.548112703335456,973.6140521832654
2297,Samsung,5.877823662541202,2364,875,507,115.6989709880865,5.817736542321581,5506,2.0412252019499384,913.3555743253835
2298,OnePlus,7.492354421646306,3526,1840,512,293.06098607664137,5.307492481216427,3813,1.9548099216616515,1007.903395457528
2299,Xiaomi,6.121566238172148,2497,2321,462,133.6213567623069,5.876538349567565,3792,2.658485666858555,1114.525618296871
2300,Samsung,6.2174443713611796,1608,2908,364,249.85294921199335,5.3838788320391435,4108,2.6722550960108324,719.2266400000727
2301,Xiaomi,6.804173859860901,2889,3017,380,105.85276821195497,8.85879181757139,4495,3.3773194340794648,934.0200162232641
2302,Samsung,5.388869497232218,1863,1609,274,182.200399463043,6.728247538693594,3583,2.3570808272896837,1213.262475686442
2303,Xiaomi,7.417160331342085,1680,1047,378,142.78313859044502,7.619072765725827,2985,1.1785484720842185,464.2401623559469
2304,Samsung,4.470019837368479,3644,2822,501,239.74687022929072,7.061596979567616,2240,2.149507374887971,614.733649384662
2305,Xiaomi,4.498771583728563,3366,1189,492,182.68101601682906,8.68221825154281,5759,1.4993709559050028,959.4234174053389
2306,OnePlus,6.708724775743789,3689,2692,427,130.67681400102077,8.839024256085196,3255,2.7643925006220416,542.7079699744386
2307,Samsung,4.778534894891239,3397,2312,504,218.15744180559636,5.551715569805353,2922,2.2481195925042137,719.3687179271215
2308,Samsung,5.322707514593732,3749,2870,438,285.97862932339467,6.864393705194322,3103,3.1428016592693346,1084.7239479093823
2309,Xiaomi,7.113505103308966,2228,2808,548,282.3289502706176,6.3470735460846495,5530,1.6552463997958662,451.8622691431918
2310,Xiaomi,4.498477721240927,3308,1031,407,212.19802000134104,9.823556447920675,4321,1.718216836881815,705.8711414529469
2311,OnePlus,7.145284402114611,1983,2293,218,189.85302990048882,8.091750744247268,3373,1.0424570617310691,1211.678632847715
2312,Samsung,6.9460520348108705,2395,1976,214,259.17099589824875,10.665638235577834,2830,1.2436054274007013,825.2397998830043
2313,Xiaomi,4.555235134363638,2368,2679,446,199.0596840158825,9.305542664577253,2818,2.4005522548558034,1136.0505213858846
2314,Xiaomi,6.994395179786403,1680,2355,328,125.40846680671156,8.01505107776759,3300,2.615077537416498,490.5776682967354
2315,OnePlus,6.641080264533311,2646,2262,406,299.18146893789367,7.829088270164852,4668,3.167595508907391,1002.2779731869765
2316,Samsung,7.042244037846146,2741,2361,371,243.41525273465717,6.572311301398193,3991,2.4102074716782464,961.8784384472635
2317,Xiaomi,7.130134176176304,2986,2130,573,259.38695817094367,5.772044666721276,3201,2.239512489808525,474.7459899358627
2318,Xiaomi,6.978323527087281,2773,1347,242,215.29242650387343,9.49444951823326,2145,1.5651702657877258,864.5316191191512
2319,OnePlus,6.486956571406322,3734,2741,558,128.9850607585143,9.211938252129062,4739,1.7169733700146121,580.6101564851313
2320,Samsung,5.06141734917602,1589,2769,571,265.6227826582541,11.721822631610028,2175,1.386831480675476,962.9152125236053
2321,Xiaomi,5.99512011663851,3573,3154,426,149.39658173797147,9.56027332628533,3329,2.1185061981252904,714.293551358483
2322,Samsung,4.197349873471051,2167,2999,383,180.89917375700372,6.593627399034041,3675,2.642193966108922,805.5085943090176
2323,Xiaomi,6.4626903051247915,2191,2436,563,236.38658352547256,11.327012247053412,5925,1.5182993059083878,1014.0486436944979
2324,Xiaomi,6.538389306022982,3602,1387,519,164.6034334113378,11.313126477958361,5094,2.8032514520051133,1080.5547369948572
2325,OnePlus,6.188067855312747,1691,2936,505,246.32465438202567,10.608833113321412,4617,1.7340701950528956,929.2381934009293
2326,Samsung,5.0344921987065705,1328,1866,588,110.7352818554819,10.687542367854665,5064,1.9179445902015897,457.38375983313875
2327,Samsung,4.223152639484151,1482,2756,470,290.3460060606261,7.8856582066041785,4907,2.563905751569508,1274.361118073058
2328,OnePlus,5.605988758582533,1683,2797,198,176.54046078083695,11.470791268827632,3634,2.2699254144918095,681.7865705194853
2329,Xiaomi,4.735735487111003,2029,871,385,192.77174582863563,9.397565771890962,2746,2.2137291243682657,535.5973074550521
2330,OnePlus,6.095125650815261,1645,2621,483,234.64558168879404,6.524795586426637,2325,2.4919857521609856,890.1794983152452
2331,OnePlus,7.063995864326683,1686,1948,305,269.13400921921675,10.330176223367667,3507,1.8041707829402924,631.1153753722936
2332,OnePlus,6.506195474007629,3135,2628,248,242.31359261674396,5.051295171844988,4518,1.3351520535919779,965.3831096872635
2333,OnePlus,5.068128133167004,3506,2771,596,255.4578310687159,9.87770337595229,3038,2.9879013156405945,1014.0330716506377
2334,Xiaomi,5.683956201646235,3757,2400,510,163.71892212770962,7.116505233092781,4260,2.00697874693368,1258.623176530838
2335,Xiaomi,4.913723357681279,3028,1663,151,131.73805119505568,5.462447142641977,2349,3.1089105682949865,999.8377815175726
2336,Xiaomi,4.584718036186713,2959,3134,576,268.7997431778301,7.850277715392615,2866,1.711575003529383,840.207025169494
2337,OnePlus,6.34283775281447,3386,1525,202,198.38089686866172,5.18977952402941,5441,2.0545277081501894,678.6000931933194
2338,Xiaomi,7.026338460463071,1603,1662,248,158.5953742678353,8.083414479411058,2289,2.6406388708447577,863.0671849950645
2339,Samsung,5.540871131427728,2907,1333,222,247.95841089585622,7.926363050823741,4083,3.170994205648163,829.8674995916163
2340,Xiaomi,4.8186921985773825,3290,779,494,282.9495438632722,7.449832158738235,5275,3.157196329719799,1088.5702897205847
2341,OnePlus,5.042232405269874,3676,2261,581,209.31957775489315,7.1736987356496575,4331,1.5422215642357997,986.1814110031391
2342,OnePlus,7.106201842747222,3575,2562,320,178.35688387913558,10.630778760044981,4405,2.2235653832861173,1014.2839330683566
2343,OnePlus,4.806205439751727,3204,2962,532,245.42453044040477,10.54814539737055,5872,2.6367280337201615,924.224112995777
2344,Samsung,5.059307188806952,1370,2932,343,278.5228093224629,6.819142558018132,4744,2.5745058996336248,1105.5430701744804
2345,OnePlus,6.16194473972435,1487,2115,224,168.39920039699655,7.325276843876283,3950,1.007581242465985,731.6716413659237
2346,Xiaomi,5.214823310647131,2648,1341,153,181.37306298992073,5.919542174344305,2645,3.3390178730027165,1010.727219936499
2347,OnePlus,5.714014284288168,2555,1322,411,136.39284800657606,9.73004217398151,5178,2.1848669501987676,810.497990442331
2348,Xiaomi,5.122265517230084,2442,1283,306,279.5134531991776,5.889706856462233,4008,1.5425725123734209,826.4060004491863
2349,Samsung,4.995281114839101,3331,2508,206,197.48913433068333,5.930856830960141,3787,1.8816834674407479,1095.5473702771176
2350,OnePlus,6.968590986080152,2377,895,364,209.97124697995562,6.3076982464106255,3745,2.9656590213119487,561.622688477315
2351,Xiaomi,6.33029443603132,3216,2366,467,242.98197142850915,6.900015432237229,4502,1.403069319769009,760.3990799391919
2352,Xiaomi,5.159454926493437,3408,1182,466,150.2608987167108,5.999103496243661,4890,2.9470511143139473,1158.5991622129932
2353,OnePlus,4.068670567762012,1904,2911,296,194.0612008194029,10.474164725871454,4861,1.3384951804799994,1003.6722179784765
2354,Samsung,4.1093798104420305,2713,2255,509,149.50119372683682,8.689844523381424,2607,3.3489060471034535,846.1813005831934
2355,Xiaomi,4.720971182981503,3530,1933,425,270.2039715067287,5.360148244276342,3930,2.5985895689908025,1297.2460203658134
2356,OnePlus,5.1235116535448135,1536,2783,450,265.84901378882023,8.647661903849341,2386,2.9037442265732216,742.5993399557262
2357,Xiaomi,6.4302583033359815,3576,2279,528,109.87322220008443,9.436451595677086,4561,1.688151020847416,489.1380143742077
2358,Xiaomi,5.667852246221236,2411,1115,480,299.15303341220306,5.99686294378691,2241,2.42139447805095,1195.8350215786475
2359,OnePlus,6.800604471888226,2351,2144,573,242.34356069421554,8.997272619321532,4624,3.13373184232523,945.0567422824428
2360,OnePlus,4.449197504549093,3225,2678,509,241.80582980985466,10.846187387238796,3077,3.097093576342698,794.3695042070099
2361,Samsung,5.969409703086345,3438,3157,482,200.70665489321345,7.352346721953504,5084,2.9491071005012626,758.2477267808449
2362,Xiaomi,5.6368203406048325,3354,1544,576,124.3189660001218,9.295032708890448,3768,1.8443493801286688,968.4960516961747
2363,OnePlus,6.466882091438955,2854,1846,308,196.045305183094,9.457281882257194,5444,1.2614481065739194,1091.3174717042302
2364,Samsung,4.571086448736982,1561,3090,227,109.89169320110459,6.702117604091385,2256,1.7421080725763485,1247.0529528253478
2365,Samsung,6.088749826657336,3584,1501,258,243.3326845781012,11.702388663179367,2578,1.5741285592335847,1142.129573495772
2366,Xiaomi,6.2981537610938485,3642,2616,478,175.61725007913537,5.897207694791017,2120,3.2763644988169025,969.6340336211099
2367,Samsung,4.861956380230598,3595,2811,584,213.492065802625,10.49914360165389,5533,2.1996111281211483,617.5496285714246
2368,Xiaomi,5.491763435779119,1680,2228,500,128.57271510458855,8.469584985105723,2199,2.1398236997951767,1282.09621644735
2369,OnePlus,6.1343510200702145,2036,1461,317,201.24429644978414,5.879575440274579,4169,2.571863641146315,1170.8596948455001
2370,Xiaomi,4.338270063591702,1665,1757,366,266.90728533000674,8.212756035138534,3467,1.6237206643871298,1154.935943080331
2371,Samsung,7.29404548956647,2969,2554,409,214.07949895732713,10.138942330988892,3980,1.2759639128635576,1213.4350906047962
2372,Samsung,6.762460550708702,3346,1741,566,117.74600808128508,5.792496023227578,5513,2.065485187449314,992.9344952040136
2373,Samsung,5.461462174978886,2421,2110,153,252.05629785459092,8.740494411632518,2833,1.040792412459265,889.6425840458503
2374,OnePlus,6.212750114625349,1585,3083,356,286.13651040005425,7.028847286785015,3246,2.2742249273059096,606.2989321867184
2375,OnePlus,6.759559182613453,1713,2992,365,254.25047853726826,10.29468596901425,3479,1.168983796549242,836.0734731090163
2376,Xiaomi,5.703209109824818,1408,2325,299,226.89004355524827,7.054798223342316,5307,3.139081716040093,840.3859219354383
2377,Xiaomi,7.277564194980219,3375,1569,173,198.8386915014591,11.476260771715829,2161,3.076670290915192,479.60261002184393
2378,OnePlus,5.488559970871832,1657,3003,375,274.31085351539866,7.694707310106295,3737,2.3544658213739345,946.1741993072974
2379,Xiaomi,6.973986738206073,1381,3102,448,154.92937378946988,8.86405464467345,4170,3.165561803359007,1294.2820090788664
2380,Xiaomi,6.352599091478663,3035,2244,502,257.9164665683934,11.935034542633597,5498,3.3614975358736263,1287.9151141639386
2381,Samsung,7.288523102616008,2242,1718,591,165.8406716047686,9.138285571327295,5623,1.9451249549767713,659.1130371760102
2382,Samsung,7.342418304094005,1542,916,156,158.67487445104456,10.201311019220038,3264,3.1731481792952585,1131.7578750105408
2383,Xiaomi,5.975669034785609,1813,893,313,217.60156329352915,10.155714325199593,5297,1.1276458304479453,796.5040878000534
2384,OnePlus,7.17171447745209,3213,1742,440,101.74467317835236,11.021835865523137,3502,2.2001475676063014,424.8866482244592
2385,Xiaomi,5.7612566976815955,2280,2075,345,270.6283843502729,11.814816360551454,4914,3.3626329757543374,766.0539195584624
2386,OnePlus,7.591432961156519,3707,2594,248,173.86126142027496,9.909646961839984,2147,2.1375143584082696,893.4781711543719
2387,Xiaomi,6.022508154596219,1924,969,321,132.69088736879814,9.17347002165424,4971,1.06370533805076,525.2944995271097
2388,Xiaomi,7.069467506372085,3757,2216,529,207.97028687014722,7.063693262463049,5201,3.272507863360565,431.94017091418044
2389,Samsung,7.250552835591977,3020,1453,266,292.28578576431227,5.8582355738495915,5004,1.9786082961714337,1052.110011374979
2390,Samsung,6.143029279664189,2807,1210,300,101.77079402771751,8.823463483108565,5448,2.73556675081325,795.6445121860074
2391,Samsung,5.151933117715496,3145,2780,271,185.68580775622968,6.822893847566652,4844,2.842052976471693,1182.625998885912
2392,OnePlus,7.331218725064163,1410,2429,309,217.89004896744262,5.288561138833021,4018,2.1811185088617226,852.2038809235122
2393,OnePlus,4.833278102644088,2890,1322,537,258.4539173041236,5.7060083828944705,5366,3.1936532361489895,1109.483595975042
2394,OnePlus,6.1281761022002295,3559,2032,203,120.60986959259151,6.892093240696074,5211,3.439053300431871,413.87224931321384
2395,Xiaomi,7.385944284369071,2452,1708,378,267.5870034828399,6.224453791397874,3494,1.8698820118361268,816.6522389951408
2396,Samsung,7.379858958143109,2846,1633,495,272.1663637952365,11.02066577276884,2891,2.1856875805811953,859.2671947834192
2397,Samsung,5.505657955619821,2999,986,275,190.49960735574518,6.499996996890217,5689,1.4609880997688185,755.4764731280676
2398,OnePlus,4.682134416299959,3033,2057,381,136.18063815980747,7.843409026406749,3637,1.7556253695174098,623.1297298566841
2399,OnePlus,7.301122229479659,3839,3079,274,160.6666709188356,6.137607823716621,4355,1.084391795311787,1182.8449190934805
2400,OnePlus,5.351125664614591,2037,2385,384,145.51859621571523,8.901494205687113,2736,2.6718695929135823,604.7097975914387
2401,Samsung,5.649261229843254,2331,2230,318,293.220486213439,7.711819769013615,5335,2.1287372594999936,917.7992117748213
2402,OnePlus,6.36375134456663,2200,1889,183,203.00525431064352,8.523432180581288,5698,1.5194025009949033,803.0803034388911
2403,Xiaomi,6.121992386648065,3320,1785,561,220.33336247588653,10.570714405520786,4457,3.014085080300198,1080.029950925521
2404,OnePlus,5.546098688070334,2646,2157,332,117.02187961737494,6.335792563882922,5423,3.156321689055253,991.2319394239773
2405,Samsung,4.405536538999456,2126,1539,233,203.39446570423323,6.243427974427561,5052,3.384458776630175,1002.962543634659
2406,OnePlus,5.446495643419944,2532,2887,471,275.0517557656317,8.4179908498353,2525,1.048448334067088,1253.518803132236
2407,Samsung,4.44357412944679,1693,1435,437,110.69579264381989,9.965657457447934,5986,1.288367613435976,924.4290787621144
2408,Samsung,6.232463664114988,2432,2929,180,271.76418818305615,5.359907039442096,5865,1.7171920930410078,1095.1257346727166
2409,OnePlus,7.247393422320941,3462,1884,334,284.3530302798147,8.208733608216813,3051,1.2731876884585562,726.6154986144438
2410,Samsung,5.384294500845853,1853,2087,587,263.91733219170544,10.930344535440062,4727,3.2374818899140787,748.0428295831512
2411,Xiaomi,5.881073926219857,3311,1759,429,260.0086696680453,11.703852040965687,3075,1.0223012836502363,507.2191214813197
2412,Xiaomi,5.156378136445446,1753,1068,462,236.62757326589937,6.187646399159609,5335,1.9374969371120798,779.1959299843204
2413,OnePlus,5.676271875906677,2497,1008,528,280.87339356479214,8.513932680961293,5905,2.9632289109806322,1041.435362333902
2414,OnePlus,7.3221678974770334,1871,2931,578,213.637872172973,10.005410749199896,5479,2.7490487935154806,794.0233392786356
2415,OnePlus,4.836497379300189,1536,909,295,209.1242008617824,5.762128893895773,2126,2.9734494550404476,1010.8144356090037
2416,OnePlus,6.943017980050281,3716,2460,448,224.16869009887608,7.493016026843135,5799,2.369483780653955,659.6016626032631
2417,OnePlus,6.020728362195603,1940,2606,461,167.4237690890859,7.958569834640972,5853,2.7867263856460878,1002.9336965547643
2418,Xiaomi,7.330050046101988,2239,878,229,288.3894213630416,10.99921635203249,3549,2.7784139469463387,1220.6668565318755
2419,Samsung,4.147907682241699,2151,2424,181,289.9309823832572,9.885875567643271,5150,2.436380352664777,969.2461551133862
2420,Xiaomi,4.007276494269299,2697,2940,275,114.56271980190166,7.635618736608556,3707,3.2582055153200447,600.4543434563099
2421,Xiaomi,6.9575322535950646,3751,1164,537,119.41481450651463,7.086810431906656,5522,1.8262322452501705,1096.7964442707093
2422,OnePlus,6.242581265316009,3201,1881,404,257.38649891180864,9.565533993762006,2346,2.399545525651105,738.8254294582512
2423,Samsung,5.476327082940279,1591,1601,477,203.37850663091453,7.2871361527309055,3049,1.8969036147334222,818.3176674379624
2424,OnePlus,5.520000501359561,3551,1086,577,114.39427387347098,10.315037980655033,2462,2.9056411578417918,1096.138241418576
2425,OnePlus,4.874959097029969,3353,2931,445,252.10463688902743,10.48955086133575,5091,1.5708617260326978,887.43217113688
